English_Lemma,English_Lemma,Chinese_Lemma,POS,CEFR
bulgarian,bulgarian,保加利亚的,ADJ,B2
cooked,cooked,熟的,ADJ,B2
traditionally,traditionally,传统地,ADV,B2
probable likely,probable likely,可能的,ADJ,B2
inexorably,inexorably,不可阻挡地,ADV,B2
lubricity,lubricity,好色 / 淫荡,NOUN,B2
unforeseen,unforeseen,意外的,ADJ,B2
mash,mash,泥状食物,NOUN,B2
severely,severely,严厉地,ADV,B2
prosody,prosody,韵律学,NOUN,B2
hair bun,hair bun,发髻,NOUN,B2
tandem duo,tandem duo,双人自行车 / 搭档,NOUN,B2
flow rate,flow rate,流量,NOUN,B2
invariably,invariably,不变地,ADV,B2
to serve a route,to serve a route,为...提供交通服务,VERB,B2
pleura,pleura,胸膜,NOUN,B2
notch,notch,刻痕,NOUN,B2
capital gain,capital gain,增值,NOUN,B2
bookplate,bookplate,藏书票,NOUN,B2
jointly,jointly,共同地,ADV,B2
proliferation,proliferation,增殖,NOUN,B2
multinational,multinational,跨国公司,NOUN,B2
disdainfully,disdainfully,轻蔑地,ADV,B2
malevolence,malevolence,恶意,NOUN,B2
to praise lavishly,to praise lavishly,大肆吹捧,VERB,B2
short film,short film,短片,NOUN,B2
freely,freely,自由地,ADV,B2
obliged,obliged,被迫的,ADJ,B2
cohort,cohort,队列,NOUN,B2
pickaxe,pickaxe,镐；锄,NOUN,B2
doe,doe,雌鹿,NOUN,B2
summer visitor,summer visitor,暑期游客,NOUN,B2
to unbridle,to unbridle,解开,VERB,B2
resourceful,resourceful,机灵的,ADJ,B2
to make stupid,to make stupid,使愚蠢,VERB,B2
layperson,layperson,外行,NOUN,B2
detached house,detached house,独栋房屋,NOUN,B2
calmly,calmly,平静地,ADV,B2
pathogenic,pathogenic,致病的,ADJ,B2
gallop,gallop,疾驰,NOUN,B2
pusillanimous,pusillanimous,怯懦的,ADJ,B2
to put back to reposition,to put back to reposition,放回 / 重新定位,VERB,B2
to unearth to track down,to unearth to track down,寻觅，找到,VERB,B2
abusive,abusive,滥用的,ADJ,B2
to appal,to appal,使惊恐,VERB,B2
to fraction,to fraction,分割,VERB,B2
potentially,potentially,潜在地,ADV,B2
bodywork,bodywork,车身,NOUN,B2
notarized,notarized,经公证的,ADJ,B2
lukewarm,lukewarm,微温的,ADJ,B2
indirectly,indirectly,间接地,ADV,B2
tv viewer,tv viewer,电视观众,NOUN,B2
proportional,proportional,成比例的,ADJ,B2
legatee,legatee,受遗赠人,NOUN,B2
sexism,sexism,性别歧视,NOUN,B2
to nuance,to nuance,使具有细微差别,VERB,B2
bistro,bistro,小酒馆,NOUN,B2
release of lien,release of lien,解除扣押,NOUN,B2
irregular,irregular,不规则的,ADJ,B2
picking,picking,采摘,NOUN,B2
untouchable,untouchable,不可触碰的,ADJ,B2
litter bedding,litter bedding,垫草 / 猫砂,NOUN,B2
to fall to,to fall to,落到...身上,VERB,B2
delinquent offender,delinquent offender,违法者，不良分子,NOUN,B2
peroration,peroration,结语,NOUN,B2
to pour out,to pour out,倾诉,VERB,B2
lymph node,lymph node,淋巴结,NOUN,B2
airfield,airfield,飞机场,NOUN,B2
symphonic,symphonic,交响乐的,ADJ,B2
to chill,to chill,使冰冻,VERB,B2
penal,penal,刑事的,ADJ,B2
freshly,freshly,新鲜地,ADV,B2
moralism,moralism,道德主义,NOUN,B2
typology,typology,类型学,NOUN,B2
asphyxia,asphyxia,窒息,NOUN,B2
pitchfork,pitchfork,叉子,NOUN,B2
to subsist,to subsist,存在,VERB,B2
street interview,street interview,街头采访,NOUN,B2
food,food,食品的,ADJ,B2
apodictic,apodictic,确证的,ADJ,B2
checkbook,checkbook,支票簿,NOUN,B2
media library,media library,多媒体图书馆,NOUN,B2
carcass,carcass,骨架,NOUN,B2
currant,currant,醋栗,NOUN,B2
depressive,depressive,抑郁的，压抑的,ADJ,B2
pictorial,pictorial,绘画的,ADJ,B2
socialist,socialist,社会主义者,NOUN,B2
pursuit lawsuit,pursuit lawsuit,追求/诉讼,NOUN,B2
segregation,segregation,隔离，分离,NOUN,B2
eight-line stanza,eight-line stanza,八行诗,NOUN,B2
caterpillar,caterpillar,毛毛虫,NOUN,B2
stressful,stressful,有压力的,ADJ,B2
quashing,quashing,撤销,NOUN,B2
productivist,productivist,生产至上主义的,ADJ,B2
to push to grow,to push to grow,推/生长,VERB,B2
cordially,cordially,亲切地,ADV,B2
symptomatology,symptomatology,症状学,NOUN,B2
sincerely,sincerely,真诚地,ADV,B2
sovereigntist,sovereigntist,主权主义者,NOUN,B2
faithful loyal,faithful loyal,忠诚的,ADJ,B2
undecided indecisive,undecided indecisive,犹豫不决的,ADJ,B2
obsequiously,obsequiously,谄媚地,ADV,B2
manifestly,manifestly,明显地,ADV,B2
heroically,heroically,英勇地,ADV,B2
stage fright,stage fright,怯场,NOUN,B2
retiree,retiree,退休人员,NOUN,B2
the blues,the blues,忧郁,NOUN,B2
servilely,servilely,奴性地,ADV,B2
hostess,hostess,女服务员,NOUN,B2
obsequiousness,obsequiousness,谄媚,NOUN,B2
worrying,worrying,令人担忧的,ADJ,B2
to dirty to tarnish,to dirty to tarnish,弄脏,VERB,B2
registered mail,registered mail,挂号信,NOUN,B2
jurisconsult,jurisconsult,法学专家,NOUN,B2
parataxis,parataxis,意合,NOUN,B2
to move to pity,to move to pity,使怜悯,VERB,B2
oyster,oyster,牡蛎,NOUN,B2
purely,purely,纯粹地,ADV,B2
to resell,to resell,转售,VERB,B2
flint,flint,燧石,NOUN,B2
fawning flattery,fawning flattery,阿谀奉承,NOUN,B2
lawnmower,lawnmower,割草机,NOUN,B2
a lot,a lot,很多,ADV,B2
diagonal,diagonal,对角线,NOUN,B2
clumsiness,clumsiness,笨拙,NOUN,B2
anarchist,anarchist,无政府主义者,NOUN,B2
about sixty,about sixty,六十来个,NOUN,B2
to strike to offend,to strike to offend,撞击 / 冒犯,VERB,B2
unofficially,unofficially,非正式地,ADV,B2
marshal,marshal,元帅,NOUN,B2
customs officer,customs officer,海关官员,NOUN,B2
to maltreat,to maltreat,虐待,VERB,B2
heatwave,heatwave,热浪,NOUN,B2
magnesium,magnesium,镁,NOUN,B2
to lodge an appeal,to lodge an appeal,提出上诉,VERB,B2
pamphleteer,pamphleteer,小册子作者,NOUN,B2
generational,generational,代际的,ADJ,B2
alpine,alpine,高山的,ADJ,B2
guru,guru,精神导师,NOUN,B2
to strip bare,to strip bare,洗劫,VERB,B2
manually,manually,手动地,ADV,B2
juvenile,juvenile,青少年的,ADJ,B2
toad,toad,蟾蜍,NOUN,B2
treat,treat,盛宴,NOUN,B2
populist,populist,民粹主义者,NOUN,B2
rapper,rapper,说唱歌手,NOUN,B2
telephony,telephony,电话学,NOUN,B2
heartening,heartening,令人高兴的,ADJ,B2
agitated,agitated,焦躁的,ADJ,B2
marrow,marrow,骨髓,NOUN,B2
indiscriminately,indiscriminately,不加区别地,ADV,B2
recruiter,recruiter,招聘人员,NOUN,B2
triangular,triangular,三角形的,ADJ,B2
perfidy,perfidy,背信弃义,NOUN,B2
dementia madness,dementia madness,痴呆，疯狂,NOUN,B2
to taint,to taint,玷污,VERB,B2
case law,case law,判例法,NOUN,B2
coastal,coastal,沿海的,ADJ,B2
nationalist,nationalist,民族主义者,NOUN,B2
alternatively,alternatively,交替地,ADV,B2
setting sun,setting sun,夕阳,NOUN,B2
obstetrics,obstetrics,产科学,NOUN,B2
reproducibility,reproducibility,可重复性,NOUN,B2
consecutive,consecutive,连续的,ADJ,B2
indeterminate unspecified,indeterminate unspecified,未确定的,ADJ,B2
french-speaking,french-speaking,讲法语的,ADJ,B2
productive,productive,多产的,ADJ,B2
wrongdoer,wrongdoer,罪犯,NOUN,B2
food-processing,food-processing,食品加工的,ADJ,B2
to raise awareness,to raise awareness,提高意识,VERB,B2
to make bland,to make bland,使乏味,VERB,B2
slang,slang,俚语,NOUN,B2
practicing believer,practicing believer,信徒,NOUN,B2
anagram,anagram,字谜游戏,NOUN,B2
accordion,accordion,手风琴,NOUN,B2
trilemma,trilemma,三难困境,NOUN,B2
to weary to tire,to weary to tire,使厌倦,VERB,B2
hyperthermia,hyperthermia,体温过高,NOUN,B2
about thirty,about thirty,三十左右,NOUN,B2
droppings,droppings,粪便,NOUN,B2
laundering,laundering,洗钱,NOUN,B2
forfeiture,forfeiture,丧失,NOUN,B2
fresco,fresco,壁画,NOUN,B2
preacher,preacher,传教士,NOUN,B2
recruit,recruit,新兵,NOUN,B2
on upon,on upon,在...上,ADP,B2
polysyndeton,polysyndeton,连词叠用,NOUN,B2
patently,patently,显然地,ADV,B2
indebted,indebted,负债的,ADJ,B2
illuminator,illuminator,彩饰画家,NOUN,B2
to mast,to mast,降伏,VERB,B2
parable,parable,寓言,NOUN,B2
malaria,malaria,疟疾,NOUN,B2
to rediscover,to rediscover,重新发现,VERB,B2
great-grandfather,great-grandfather,曾祖父,NOUN,B2
to stem from,to stem from,源于,VERB,B2
to unhook,to unhook,摘下,VERB,B2
scales,scales,秤,NOUN,B2
fishing,fishing,钓鱼,NOUN,B2
bedsheet,bedsheet,床单,NOUN,B2
geriatrics,geriatrics,老年医学,NOUN,B2
computer specialist,computer specialist,计算机专家,NOUN,B2
co-ownership,co-ownership,共有产权,NOUN,B2
breathing,breathing,呼吸,NOUN,B2
dish towel,dish towel,抹布,NOUN,B2
naturalization,naturalization,入籍,NOUN,B2
momentarily,momentarily,暂时地,ADV,B2
systematically,systematically,系统地,ADV,B2
to multiply tenfold,to multiply tenfold,增至十倍,VERB,B2
cyst,cyst,囊肿,NOUN,B2
suburbs,suburbs,郊区,NOUN,B2
blender,blender,搅拌机,NOUN,B2
to tip over,to tip over,翻倒,VERB,B2
paralogism,paralogism,谬误推理,NOUN,B2
skating,skating,滑冰,NOUN,B2
boastfulness,boastfulness,吹嘘,NOUN,B2
priority,priority,优先的,ADJ,B2
footage,footage,镜头长度,NOUN,B2
oligopoly,oligopoly,寡头垄断,NOUN,B2
surplus,surplus,过剩的,ADJ,B2
similarly,similarly,同样地,ADV,B2
chauvinism,chauvinism,沙文主义,NOUN,B2
degenerative,degenerative,退化的,ADJ,B2
to commune,to commune,交融,VERB,B2
subject to the law,subject to the law,受法律管辖的,ADJ,B2
be tender,be tender,温柔的,ADJ,B2
hematoma,hematoma,血肿,NOUN,B2
artificially,artificially,人为地,ADV,B2
scouting locating,scouting locating,定位 / 侦察,NOUN,B2
foreclosure of rights,foreclosure of rights,权利丧失,NOUN,B2
to postpone to carry over,to postpone to carry over,推迟,VERB,B2
community-related,community-related,社区的,ADJ,B2
nitrogen,nitrogen,氮,NOUN,B2
to mark out,to mark out,标示,VERB,B2
supportive,supportive,团结的,ADJ,B2
overtaking exceeding,overtaking exceeding,超越，超出,NOUN,B2
sedentary lifestyle,sedentary lifestyle,久坐的生活方式,NOUN,B2
traumatic,traumatic,创伤的,ADJ,B2
to spout,to spout,喷射,VERB,B2
lily,lily,百合,NOUN,B2
neuron,neuron,神经元,NOUN,B2
playable,playable,可演奏的,ADJ,B2
tarragon,tarragon,龙蒿,NOUN,B2
fingernail,fingernail,指甲,NOUN,B2
to drive lead,to drive lead,驾驶,VERB,B2
lucky find,lucky find,意外发现,NOUN,B2
to catch sight of,to catch sight of,瞥见,VERB,B2
derisory paltry,derisory paltry,可笑的，微不足道的,ADJ,B2
enslavement,enslavement,奴役,NOUN,B2
fistula,fistula,瘘管,NOUN,B2
biologist,biologist,生物学家,NOUN,B2
malefic,malefic,邪恶的,ADJ,B2
resection,resection,切除术,NOUN,B2
deluge flood,deluge flood,洪水，倾盆大雨,NOUN,B2
acronym,acronym,首字母缩略词,NOUN,B2
receiving stolen goods,receiving stolen goods,窝赃,NOUN,B2
ticket window,ticket window,售票窗口,NOUN,B2
remains spoils,remains spoils,遗体，战利品,NOUN,B2
fake news,fake news,假新闻,NOUN,B2
ignominy,ignominy,耻辱,NOUN,B2
genetically,genetically,遗传地,ADV,B2
recourse,recourse,求助,NOUN,B2
marginally,marginally,边缘地,ADV,B2
dynamism,dynamism,活力,NOUN,B2
tuberculosis,tuberculosis,结核病,NOUN,B2
cinematographic,cinematographic,电影的,ADJ,B2
regeneration,regeneration,再生,NOUN,B2
cruelly,cruelly,残酷地,ADV,B2
cross-border,cross-border,边境的,ADJ,B2
preterition,preterition,假托,NOUN,B2
striped,striped,有条纹的,ADJ,B2
selectively,selectively,有选择地,ADV,B2
subsidiarity,subsidiarity,辅助性原则,NOUN,B2
symptom,symptom,症,PART,B2
few,few,几下,NOUN,B2
rubbish,rubbish,垃圾,NOUN,B2
vending machine,vending machine,自动售货机,NOUN,B2
worthless,worthless,无价值的,ADJ,B2
surprised,surprised,惊讶的,ADJ,B2
fire brigade,fire brigade,消防队,NOUN,B2
someone's,someone's,某人的,PRON,B2
exactness,exactness,精确,NOUN,B2
moreover,moreover,而且,CCONJ,B2
vat,vat,增值税,NOUN,B2
colored,colored,有色的,ADJ,B2
henceforth,henceforth,从此以后,ADV,B2
the same,the same,相同的,ADJ,B2
daylight,daylight,日光,NOUN,B2
understanding,understanding,体贴的,ADJ,B2
favorite,favorite,最爱,NOUN,B2
complex,complex,建筑群,NOUN,B2
good morning,good morning,早上好,INTJ,B2
focused,focused,专注的,ADJ,B2
driven,driven,被驾驶的,ADJ,B2
continued,continued,持续的,ADJ,B2
nearest,nearest,最近的,ADJ,B2
family life,family life,家庭生活,NOUN,B2
suspended,suspended,悬浮的,ADJ,B2
to sabotage,to sabotage,破坏,VERB,B2
to dump,to dump,抛弃,VERB,B2
dominance,dominance,威权,NOUN,B2
including,including,包括,ADP,B2
this morning,this morning,今天早上,ADV,B2
sixteen,sixteen,十六,NUM,B2
terribly,terribly,可怕地/非常,ADV,B2
infected,infected,被感染的,ADJ,B2
power grid,power grid,电网,NOUN,B2
curbing,curbing,遏制,NOUN,B2
asthmatic,asthmatic,哮喘的,ADJ,B2
stand,stand,摊位,NOUN,B2
old-fashioned,old-fashioned,老式的,ADJ,B2
reporting,reporting,报道,NOUN,B2
eighty,eighty,八十,NUM,B2
eighteen,eighteen,十八,NUM,B2
little sister,little sister,妹妹,NOUN,B2
least,least,最少,ADV,B2
to refuel,to refuel,加油,VERB,B2
oh well,oh well,算了,INTJ,B2
front page,front page,头版,NOUN,B2
good night,good night,晚安,INTJ,B2
to sanction,to sanction,认可,VERB,B2
moral,moral,道德的,ADJ,B2
halfway,halfway,半途,ADV,B2
inspiring,inspiring,鼓舞人心的,ADJ,B2
tasty,tasty,美味的,ADJ,B2
dangerousness,dangerousness,危险性,NOUN,B2
meaningless,meaningless,毫无意义的,ADJ,B2
highest,highest,最高的,ADJ,B2
on top of,on top of,在...上面,ADP,B2
downfall,downfall,毁灭,NOUN,B2
jewish,jewish,犹太的,ADJ,B2
from there,from there,从那里,ADV,B2
highlight,highlight,亮点,NOUN,B2
air force,air force,空军,NOUN,B2
loyalty to authority,loyalty to authority,服从权威,NOUN,B2
to spam,to spam,发垃圾信息,VERB,B2
member of parliament,member of parliament,议员,NOUN,B2
declinable,declinable,可变格的,ADJ,B2
many,many,许多,DET,B2
dentition,dentition,牙齿,NOUN,B2
retranslation,retranslation,重译,NOUN,B2
timeline,timeline,时间线,NOUN,B2
reproachable,reproachable,应受责备的,ADJ,B2
contentious,contentious,有争议的,ADJ,B2
film star,film star,,NOUN,B2
emotional experience,emotional experience,情感体验,NOUN,B2
to asphalt,to asphalt,铺沥青,VERB,B2
demonstrativeness,demonstrativeness,! 表现欲,NOUN,B2
on which,on which,在其上,PRON,B2
class struggle,class struggle,阶级斗争,NOUN,B2
mysticism,mysticism,神秘主义,NOUN,B2
towards,towards,迎向,ADV,B2
filipino,filipino,菲律宾的,ADJ,B2
bicycle repairer,bicycle repairer,修车匠,NOUN,B2
schooled person,schooled person,受过培训者,NOUN,B2
unscrupulousness,unscrupulousness,毫无良知,NOUN,B2
museum piece,museum piece,博物馆藏品,NOUN,B2
border arrangement,border arrangement,边境安排,NOUN,B2
tourist,tourist,旅游的,ADJ,B2
culture of greed,culture of greed,贪得无厌文化,NOUN,B2
intended,intended,预定的,ADJ,B2
parliamentary elections,parliamentary elections,议会选举,NOUN,B2
communautarization,communautarization,社群化,NOUN,B2
worldly,worldly,世俗的,ADJ,B2
cheapness,cheapness,廉价,NOUN,B2
asylum seeker,asylum seeker,寻求庇护者,NOUN,B2
misplaced,misplaced,不合时宜的,ADJ,B2
to tune,to tune,调谐,VERB,B2
member state,member state,成员国,NOUN,B2
grammaticality,grammaticality,合语法性,NOUN,B2
hence,hence,因此,ADV,B2
basal,basal,基本的,ADJ,B2
nauseous,nauseous,恶心的,ADJ,B2
budgetable,budgetable,可预算的,ADJ,B2
inheritance law,inheritance law,继承法,NOUN,B2
composable,composable,可组合的,ADJ,B2
data processing,data processing,数据处理,NOUN,B2
life's work,life's work,毕生事业,NOUN,B2
healing power,healing power,疗效,NOUN,B2
attributive,attributive,定语的,ADJ,B2
gratuity,gratuity,酬金,NOUN,B2
orange,orange,橙色的,ADJ,B2
little son,little son,小儿子,NOUN,B2
radius,radius,半径,NOUN,B2
shit,shit,该死的,ADJ,B2
conference-based,conference-based,会议的,ADJ,B2
to industrialize,to industrialize,工业化,VERB,B2
to regionalize,to regionalize,区域化,VERB,B2
bent,bent,弯的,ADJ,B2
to commentate,to commentate,评论,VERB,B2
daft,daft,傻的,ADJ,B2
life-size,life-size,真人大小的,ADJ,B2
australian,australian,澳大利亚的,ADJ,B2
her,her,她的,DET,B2
sighing,sighing,叹息的,ADJ,B2
all-round,all-round,全面的,ADJ,B2
megalomanic,megalomanic,狂妄自大的,ADJ,B2
april,april,四月,NOUN,B2
to lug,to lug,搬运,VERB,B2
fictional character,fictional character,虚构角色,NOUN,B2
youth trauma,youth trauma,童年创伤,NOUN,B2
remaining,remaining,,NOUN,B2
presidential election,presidential election,总统选举,NOUN,B2
worth mentioning,worth mentioning,值得一提的,ADJ,B2
well-groomed,well-groomed,整洁的,ADJ,B2
family tension,family tension,家庭紧张,NOUN,B2
knowledge transfer,knowledge transfer,知识传授,NOUN,B2
power station,power station,发电厂,NOUN,B2
school year,school year,学年,NOUN,B2
to telework,to telework,远程办公,VERB,B2
family composition,family composition,家庭构成,NOUN,B2
trivializable,trivializable,可轻描淡写的,ADJ,B2
from which,from which,从中,ADV,B2
energy crisis,energy crisis,能源危机,NOUN,B2
benignity,benignity,良性,NOUN,B2
peat,peat,泥炭,NOUN,B2
to plagiarize,to plagiarize,剽窃,VERB,B2
for this purpose,for this purpose,为此,ADV,B2
exclusionary,exclusionary,排他性的,ADJ,B2
to objectify,to objectify,客观化,VERB,B2
sporty,sporty,运动的,ADJ,B2
nameable,nameable,可命名的,ADJ,B2
tyrannical,tyrannical,专横的,ADJ,B2
founding,founding,成立,NOUN,B2
ceremonial,ceremonial,仪式的,ADJ,B2
court fee,court fee,诉讼费,NOUN,B2
emotional expression,emotional expression,! 情感表达,NOUN,B2
irrelevance,irrelevance,无关,NOUN,B2
line-up,line-up,阵容,NOUN,B2
to ostracize,to ostracize,排斥,VERB,B2
to set rates,to set rates,定价,VERB,B2
the one,the one,,NOUN,B2
grave desecration,grave desecration,亵渎坟墓,NOUN,B2
whisk,whisk,打蛋器,NOUN,B2
veiled,veiled,隐晦的,ADJ,B2
place of residence,place of residence,居住地,NOUN,B2
regardless,regardless,不管,ADP,B2
to drop off,to drop off,放下,VERB,B2
to do sports,to do sports,运动,VERB,B2
atheistic,atheistic,无神论的,ADJ,B2
fatty,fatty,脂肪的,ADJ,B2
headscarf,headscarf,头巾,NOUN,B2
genital,genital,生殖器,NOUN,B2
proliferate,proliferate,扩散,VERB,B2
fossil fuel,fossil fuel,化石燃料,NOUN,B2
feeble-minded,feeble-minded,弱智的,ADJ,B2
truthful,truthful,忠于事实的,ADJ,B2
constitutive,constitutive,构成的,ADJ,B2
this evening,this evening,今晚,ADV,B2
gay man,gay man,男同性恋者,NOUN,B2
variant,variant,变体,NOUN,B2
endowed,endowed,有天赋的,ADJ,B2
full of life,full of life,充满活力的,ADJ,B2
two-dimensional,two-dimensional,二维的,ADJ,B2
schoolboy,schoolboy,学生,NOUN,B2
new construction,new construction,新建建筑,NOUN,B2
aghast,aghast,惊骇的,ADJ,B2
little sun,little sun,小太阳,NOUN,B2
national coach,national coach,国家队教练,NOUN,B2
by now,by now,此时,ADV,B2
side,side,骄傲的,ADJ,B2
norwegian,norwegian,挪威的,ADJ,B2
