lang,level,csv_line,lemma,english_lemma,chinese_lemma,upos,source_file
fr,C1,1127,enthousiaste,enthusiastic,热情的,ADJ,french/C1.csv
fr,C1,1128,entorse,sprain,扭伤,NOUN,french/C1.csv
fr,C1,1129,entraide,mutual aid,互助,NOUN,french/C1.csv
fr,C1,1130,entrailles,entrails,内脏,NOUN,french/C1.csv
fr,C1,1131,entrave,obstacle; hindrance,障碍；束缚,NOUN,french/C1.csv
fr,C1,1132,entraver,to hinder,阻碍,VERB,french/C1.csv
fr,C1,1133,entrepôt,warehouse,仓库,NOUN,french/C1.csv
fr,C1,1134,envahir,to invade,入侵,VERB,french/C1.csv
fr,C1,1135,envahisseur,invader,入侵者,NOUN,french/C1.csv
fr,C1,1136,envisageable,conceivable,可设想的,ADJ,french/C1.csv
fr,C1,1137,ermite,hermit,隐士,NOUN,french/C1.csv
fr,C1,1138,escale,stopover,中途停留,NOUN,french/C1.csv
fr,C1,1139,escapade,getaway,短途出游,NOUN,french/C1.csv
fr,C1,1140,eschatologie,eschatology,末世论,NOUN,french/C1.csv
fr,C1,1141,escompte,discount,贴现,NOUN,french/C1.csv
fr,C1,1142,escouade,squad,小队,NOUN,french/C1.csv
fr,C1,1143,escrime,fencing,击剑,NOUN,french/C1.csv
fr,C1,1144,escroc,swindler,骗子,NOUN,french/C1.csv
fr,C1,1145,escroquerie,fraud,诈骗,NOUN,french/C1.csv
fr,C1,1146,espion,spy,间谍,NOUN,french/C1.csv
fr,C1,1147,espionner,to spy on,暗中监视,VERB,french/C1.csv
fr,C1,1148,esquisse,sketch,草图,NOUN,french/C1.csv
fr,C1,1149,esquiver,to dodge,躲避,VERB,french/C1.csv
fr,C1,1150,essor,boom,繁荣,NOUN,french/C1.csv
fr,C1,1151,essuyer,to wipe,擦拭,VERB,french/C1.csv
fr,C1,1152,estival,summery,夏季的,ADJ,french/C1.csv
fr,C1,1153,ethnie,ethnic group,族群,NOUN,french/C1.csv
fr,C1,1154,euphorie,euphoria,欣快感,NOUN,french/C1.csv
fr,C1,1155,ex-libris,bookplate,藏书票,NOUN,french/C1.csv
fr,C1,1156,exagération,exaggeration,夸大,NOUN,french/C1.csv
fr,C1,1157,exagérer,to exaggerate,夸大,VERB,french/C1.csv
fr,C1,1158,excentrique,eccentric,古怪的,ADJ,french/C1.csv
fr,C1,1159,exceptionnellement,exceptionally,例外地,ADV,french/C1.csv
fr,C1,1160,excepté,except,除...外,ADP,french/C1.csv
fr,C1,1161,excessif,excessive,过度的,ADJ,french/C1.csv
fr,C1,1162,excessivement,excessively,过度地,ADV,french/C1.csv
fr,C1,1163,excitation,excitement,兴奋,NOUN,french/C1.csv
fr,C1,1164,exciter,to excite,使兴奋,VERB,french/C1.csv
fr,C1,1165,excédentaire,surplus,过剩的,ADJ,french/C1.csv
fr,C1,1166,exergue,epigraph,题词,NOUN,french/C1.csv
fr,C1,1167,exigeant,demanding,要求高的,ADJ,french/C1.csv
fr,C1,1168,exilé,exile,流亡者,NOUN,french/C1.csv
fr,C1,1169,existentialisme,existentialism,存在主义,NOUN,french/C1.csv
fr,C1,1170,exonération,exemption,免除,NOUN,french/C1.csv
fr,C1,1171,exorde,exordium,开场白,NOUN,french/C1.csv
fr,C1,1172,exotérique,exoteric,外传的,ADJ,french/C1.csv
fr,C1,1173,expatrié,expatriate,侨民,NOUN,french/C1.csv
fr,C1,1174,explicite,explicit,明确的,ADJ,french/C1.csv
fr,C1,1175,explicitement,explicitly,明确地,ADV,french/C1.csv
fr,C1,1176,exploitant,operator,经营者,NOUN,french/C1.csv
fr,C1,1177,explorateur,explorer,探险家,NOUN,french/C1.csv
fr,C1,1178,explosif,explosive,爆炸物,NOUN,french/C1.csv
fr,C1,1179,exponentiel,exponential,指数的,ADJ,french/C1.csv
fr,C1,1180,exporter,to export,出口,VERB,french/C1.csv
fr,C1,1181,expressément,expressly,明确地,ADV,french/C1.csv
fr,C1,1182,expulser,to expel,驱逐,VERB,french/C1.csv
fr,C1,1183,expédition,expedition,探险,NOUN,french/C1.csv
fr,C1,1184,expérimental,experimental,实验的,ADJ,french/C1.csv
fr,C1,1185,expérimenter,to experiment,实验,VERB,french/C1.csv
fr,C1,1186,expérimenté,experienced,经验丰富的,ADJ,french/C1.csv
fr,C1,1187,exquis,exquisite,精美的,ADJ,french/C1.csv
fr,C1,1188,extase,ecstasy,狂喜,NOUN,french/C1.csv
fr,C1,1189,exterminer,to exterminate,消灭,VERB,french/C1.csv
fr,C1,1190,extrader,to extradite,引渡,VERB,french/C1.csv
fr,C1,1191,extrémiste,extremist,极端主义者,NOUN,french/C1.csv
fr,C1,1192,exécuter,to execute,执行,VERB,french/C1.csv
fr,C1,1193,exégèse,exegesis,诠释,NOUN,french/C1.csv
fr,C1,1194,exégète,exegete,诠释者,NOUN,french/C1.csv
fr,C1,1195,exérèse,excision,切除术,NOUN,french/C1.csv
fr,C1,1196,fac-similé,facsimile,仿制品,NOUN,french/C1.csv
fr,C1,1197,facette,facet,方面,NOUN,french/C1.csv
fr,C1,1198,faciliter,to facilitate,促进,VERB,french/C1.csv
fr,C1,1199,faciès,facies,面貌,NOUN,french/C1.csv
fr,C1,1200,faconde,eloquence,口才,NOUN,french/C1.csv
fr,C1,1201,faiblement,weakly,微弱地,ADV,french/C1.csv
fr,C1,1202,faiblesse,weakness,弱点,NOUN,french/C1.csv
fr,C1,1203,faisabilité,feasibility,可行性,NOUN,french/C1.csv
fr,C1,1204,faisceau,beam,束,NOUN,french/C1.csv
fr,C1,1205,falaise,cliff,悬崖,NOUN,french/C1.csv
fr,C1,1206,falsifiabilité,falsifiability,可证伪性,NOUN,french/C1.csv
fr,C1,1207,fanfaronnade,bragging,吹牛,NOUN,french/C1.csv
fr,C1,1208,fantasme,fantasy,幻想,NOUN,french/C1.csv
fr,C1,1209,fardeau,burden,负担,NOUN,french/C1.csv
fr,C1,1210,farouche,fierce,凶猛的,ADJ,french/C1.csv
fr,C1,1211,fascinant,fascinating,迷人的,ADJ,french/C1.csv
fr,C1,1212,fasciste,fascist,法西斯主义的,ADJ,french/C1.csv
fr,C1,1213,fatalisme,fatalism,宿命论,NOUN,french/C1.csv
fr,C1,1214,fatalité,fate,命运,NOUN,french/C1.csv
fr,C1,1215,fatuité,fatuity,自负,NOUN,french/C1.csv
fr,C1,1216,faussement,falsely,虚假地,ADV,french/C1.csv
fr,C1,1217,fausseté,falseness,错误,NOUN,french/C1.csv
fr,C1,1218,fauve,big cat,猛兽,NOUN,french/C1.csv
fr,C1,1219,femelle,female,雌性,NOUN,french/C1.csv
fr,C1,1220,fente,slit,裂缝,NOUN,french/C1.csv
fr,C1,1221,fermeté,firmness,坚定,NOUN,french/C1.csv
fr,C1,1222,fermier,farmer,农民,NOUN,french/C1.csv
fr,C1,1223,fertilité,fertility,肥沃,NOUN,french/C1.csv
fr,C1,1224,ferveur,fervor,热诚,NOUN,french/C1.csv
fr,C1,1225,fiabilité,reliability,可靠性,NOUN,french/C1.csv
fr,C1,1226,fibrose,fibrosis,纤维化,NOUN,french/C1.csv
fr,C1,1227,fictif,fictitious,虚构的,ADJ,french/C1.csv
fr,C1,1228,figurant,extra,群众演员,NOUN,french/C1.csv
fr,C1,1229,figuré,figurative,比喻的,ADJ,french/C1.csv
fr,C1,1230,filature,spinning mill,纺纱厂,NOUN,french/C1.csv
fr,C1,1231,filtrer,to filter,过滤,VERB,french/C1.csv
fr,C1,1232,finaliser,to finalize,完成,VERB,french/C1.csv
fr,C1,1233,finement,finely,精细地,ADV,french/C1.csv
fr,C1,1234,fisc,tax authorities,税务机关,NOUN,french/C1.csv
fr,C1,1235,fissure,crack,裂缝,NOUN,french/C1.csv
fr,C1,1236,fistule,fistula,瘘管,NOUN,french/C1.csv
fr,C1,1237,flacon,vial,小瓶,NOUN,french/C1.csv
fr,C1,1238,flagornerie,fawning flattery,阿谀奉承,NOUN,french/C1.csv
fr,C1,1239,flagrance,flagrancy,公然,NOUN,french/C1.csv
fr,C1,1240,flambeau,torch,火炬,NOUN,french/C1.csv
fr,C1,1241,flambée,surge,激增,NOUN,french/C1.csv
fr,C1,1242,flatteur,flatterer,奉承者,NOUN,french/C1.csv
fr,C1,1243,fleuri,flowery,开满花的,ADJ,french/C1.csv
fr,C1,1244,flexibilité,flexibility,灵活性,NOUN,french/C1.csv
fr,C1,1245,flingue,gun,枪,NOUN,french/C1.csv
fr,C1,1246,flippant,scary,令人害怕的,ADJ,french/C1.csv
fr,C1,1247,flocon,flake,薄片,NOUN,french/C1.csv
fr,C1,1248,floraison,flowering,开花,NOUN,french/C1.csv
fr,C1,1249,florilège,anthology,选集,NOUN,french/C1.csv
fr,C1,1250,flot,stream,水流,NOUN,french/C1.csv
fr,C1,1251,flottant,floating,漂浮的,ADJ,french/C1.csv
fr,C1,1252,flèche,arrow,箭,NOUN,french/C1.csv
fr,C1,1253,fléau,scourge,灾祸,NOUN,french/C1.csv
fr,C1,1254,flûte,flute,长笛,NOUN,french/C1.csv
fr,C1,1255,focaliser,to focus,集中,VERB,french/C1.csv
fr,C1,1256,foncer,to rush,猛冲,VERB,french/C1.csv
fr,C1,1257,foncier,land-related,土地的,ADJ,french/C1.csv
fr,C1,1258,foncièrement,fundamentally,根本上,ADV,french/C1.csv
fr,C1,1259,fonctionnalité,functionality,功能,NOUN,french/C1.csv
fr,C1,1260,fonctionnel,functional,功能的,ADJ,french/C1.csv
fr,C1,1261,fondamentalement,fundamentally,根本上,ADV,french/C1.csv
fr,C1,1262,fonderie,foundry,铸造厂,NOUN,french/C1.csv
fr,C1,1263,forclusion,foreclosure of rights,权利丧失,NOUN,french/C1.csv
fr,C1,1264,forestier,forestry,林业的,ADJ,french/C1.csv
fr,C1,1265,forfait,flat rate,包干费,NOUN,french/C1.csv
fr,C1,1266,forfaitaire,flat-rate,包干的,ADJ,french/C1.csv
fr,C1,1267,forfaiture,breach of duty,渎职,NOUN,french/C1.csv
fr,C1,1268,forfanterie,braggadocio,吹牛,NOUN,french/C1.csv
fr,C1,1269,forger,to forge,锻造,VERB,french/C1.csv
fr,C1,1270,forgeron,blacksmith,铁匠,NOUN,french/C1.csv
fr,C1,1271,formalité,formality,手续,NOUN,french/C1.csv
fr,C1,1272,formel,formal,正式的,ADJ,french/C1.csv
fr,C1,1273,formellement,formally,正式地,ADV,french/C1.csv
fr,C1,1274,formulation,wording,措辞,NOUN,french/C1.csv
fr,C1,1275,formuler,to formulate,表达,VERB,french/C1.csv
fr,C1,1276,fouetter,to whip,鞭打,VERB,french/C1.csv
fr,C1,1277,fouiller,to search,搜查,VERB,french/C1.csv
fr,C1,1278,foulée,stride,步伐,NOUN,french/C1.csv
fr,C1,1279,fourberie,deceit,欺诈,NOUN,french/C1.csv
fr,C1,1280,fourche,pitchfork,叉子,NOUN,french/C1.csv
fr,C1,1281,fourchette,fork,餐叉,NOUN,french/C1.csv
fr,C1,1282,fourmi,ant,蚂蚁,NOUN,french/C1.csv
fr,C1,1283,fourniture,supply,供应,NOUN,french/C1.csv
fr,C1,1284,fourrure,fur,毛皮,NOUN,french/C1.csv
fr,C1,1285,fragilité,fragility,脆弱性,NOUN,french/C1.csv
fr,C1,1286,franchement,frankly,坦率地,ADV,french/C1.csv
fr,C1,1287,frange,fringe,刘海,NOUN,french/C1.csv
fr,C1,1288,frappant,striking,引人注目的,ADJ,french/C1.csv
fr,C1,1289,frayeur,fright,惊吓,NOUN,french/C1.csv
fr,C1,1290,fraîchement,freshly,新鲜地,ADV,french/C1.csv
fr,C1,1291,fraîcheur,freshness,清新,NOUN,french/C1.csv
fr,C1,1292,freinage,braking,制动,NOUN,french/C1.csv
fr,C1,1293,freiner,to brake,刹车,VERB,french/C1.csv
fr,C1,1294,fresque,fresco,壁画,NOUN,french/C1.csv
fr,C1,1295,frise,frieze,饰带,NOUN,french/C1.csv
fr,C1,1296,frisson,shiver,颤抖,NOUN,french/C1.csv
fr,C1,1297,froidement,coldly,冷淡地,ADV,french/C1.csv
fr,C1,1298,frontalier,cross-border,边境的,ADJ,french/C1.csv
fr,C1,1299,frontispice,frontispiece,扉页,NOUN,french/C1.csv
fr,C1,1300,frustrant,frustrating,令人沮丧的,ADJ,french/C1.csv
fr,C1,1301,frustrer,to frustrate,使沮丧,VERB,french/C1.csv
fr,C1,1302,frégate,frigate,护卫舰,NOUN,french/C1.csv
fr,C1,1303,fréquence,frequency,频率,NOUN,french/C1.csv
fr,C1,1304,fréquenter,to frequent,常去,VERB,french/C1.csv
fr,C1,1305,fumeur,smoker,吸烟者,NOUN,french/C1.csv
fr,C1,1306,funèbre,funereal,葬礼的,ADJ,french/C1.csv
fr,C1,1307,funéraire,funerary,丧葬的,ADJ,french/C1.csv
fr,C1,1308,fureur,fury,愤怒,NOUN,french/C1.csv
fr,C1,1309,fusée,rocket,火箭,NOUN,french/C1.csv
fr,C1,1310,futuriste,futuristic,未来主义的,ADJ,french/C1.csv
fr,C1,1311,fébrile,febrile,发热的,ADJ,french/C1.csv
fr,C1,1312,fécondité,fertility,生育能力,NOUN,french/C1.csv
fr,C1,1313,fédéralisme,federalism,联邦主义,NOUN,french/C1.csv
fr,C1,1314,féliciter,to congratulate,祝贺,VERB,french/C1.csv
fr,C1,1315,félicité,felicity,幸福,NOUN,french/C1.csv
fr,C1,1316,félonie,treachery,背叛,NOUN,french/C1.csv
fr,C1,1317,féminité,femininity,女性气质,NOUN,french/C1.csv
fr,C1,1318,férié,public holiday,公共假日,ADJ,french/C1.csv
fr,C1,1319,férocement,ferociously,残忍地,ADV,french/C1.csv
fr,C1,1320,fétiche,fetish,护身符,NOUN,french/C1.csv
fr,C1,1321,fœtus,fetus,胎儿,NOUN,french/C1.csv
fr,C1,1322,gabarit,template,模板,NOUN,french/C1.csv
fr,C1,1323,gai,cheerful,快乐的,ADJ,french/C1.csv
fr,C1,1324,gaillardise,ribaldry,粗俗的玩笑,NOUN,french/C1.csv
fr,C1,1325,galant,gallant,殷勤的,ADJ,french/C1.csv
fr,C1,1326,galop,gallop,疾驰,NOUN,french/C1.csv
fr,C1,1327,ganglion,lymph node,淋巴结,NOUN,french/C1.csv
fr,C1,1328,gangrène,gangrene,坏疽,NOUN,french/C1.csv
fr,C1,1329,garant,guarantor,担保人,NOUN,french/C1.csv
fr,C1,1330,garderie,daycare,托儿所,NOUN,french/C1.csv
fr,C1,1331,garnir,to garnish,装饰,VERB,french/C1.csv
fr,C1,1332,garnison,garrison,驻军,NOUN,french/C1.csv
fr,C1,1333,gaspillage,waste,浪费,NOUN,french/C1.csv
fr,C1,1334,gaspiller,to waste,浪费,VERB,french/C1.csv
fr,C1,1335,gastronomie,gastronomy,美食学,NOUN,french/C1.csv
fr,C1,1336,gaucher,left-handed,左撇子,ADJ,french/C1.csv
fr,C1,1337,gauloiserie,ribald joke,粗俗笑话,NOUN,french/C1.csv
fr,C1,1338,gazon,lawn,草坪,NOUN,french/C1.csv
fr,C1,1339,gentilhomme,gentleman,绅士,NOUN,french/C1.csv
fr,C1,1340,genèse,genesis,起源,NOUN,french/C1.csv
fr,C1,1341,gerbe,sheaf,束,NOUN,french/C1.csv
fr,C1,1342,gibier,game,猎物,NOUN,french/C1.csv
fr,C1,1343,gifle,slap,耳光,NOUN,french/C1.csv
fr,C1,1344,gisement,deposit,矿床,NOUN,french/C1.csv
fr,C1,1345,glacial,icy,冰冷的,ADJ,french/C1.csv
fr,C1,1346,glande,gland,腺体,NOUN,french/C1.csv
fr,C1,1347,glauque,seedy,阴暗的,ADJ,french/C1.csv
fr,C1,1348,glissant,slippery,滑的,ADJ,french/C1.csv
fr,C1,1349,glorieux,glorious,光荣的,ADJ,french/C1.csv
fr,C1,1350,glose,gloss,注释,NOUN,french/C1.csv
fr,C1,1351,gloser,to gloss,作注释,VERB,french/C1.csv
fr,C1,1352,gnose,gnosis,灵知,NOUN,french/C1.csv
fr,C1,1353,gonfler,to inflate,充气,VERB,french/C1.csv
fr,C1,1354,gorgée,sip,一口,NOUN,french/C1.csv
fr,C1,1355,gothique,Gothic,哥特式的,ADJ,french/C1.csv
fr,C1,1356,gouffre,abyss,深渊,NOUN,french/C1.csv
fr,C1,1357,gourou,guru,精神导师,NOUN,french/C1.csv
fr,C1,1358,gouvernant,ruling,统治的,ADJ,french/C1.csv
fr,C1,1359,grade,rank,等级,NOUN,french/C1.csv
fr,C1,1360,graduellement,gradually,逐渐地,ADV,french/C1.csv
fr,C1,1361,grandiloquemment,grandiloquently,夸张地,ADV,french/C1.csv
fr,C1,1362,grandissant,growing,增长的,ADJ,french/C1.csv
fr,C1,1363,granit,granite,花岗岩,NOUN,french/C1.csv
fr,C1,1364,graphisme,graphic design,平面设计,NOUN,french/C1.csv
fr,C1,1365,gratin,elite,精英,NOUN,french/C1.csv
fr,C1,1366,gratuité,free of charge,免费,NOUN,french/C1.csv
fr,C1,1367,gravier,gravel,砾石,NOUN,french/C1.csv
fr,C1,1368,gravure,engraving,版画,NOUN,french/C1.csv
fr,C1,1369,greffier,court clerk,书记员,NOUN,french/C1.csv
fr,C1,1370,grimper,to climb,攀爬,VERB,french/C1.csv
fr,C1,1371,grivoiserie,bawdiness,下流话,NOUN,french/C1.csv
fr,C1,1372,grièvement,gravely,严重地,ADV,french/C1.csv
fr,C1,1373,grogne,grumbling,抱怨,NOUN,french/C1.csv
fr,C1,1374,grossier,rude,粗鲁的,ADJ,french/C1.csv
fr,C1,1375,grossir,to gain weight,变胖,VERB,french/C1.csv
fr,C1,1376,grossièrement,rudely,粗鲁地,ADV,french/C1.csv
fr,C1,1377,gréviste,striker,罢工者,NOUN,french/C1.csv
fr,C1,1378,grêle,hail,冰雹,NOUN,french/C1.csv
fr,C1,1379,guetter,to watch for,守候,VERB,french/C1.csv
fr,C1,1380,guidon,handlebars,车把,NOUN,french/C1.csv
fr,C1,1381,guignol,puppet,木偶,NOUN,french/C1.csv
fr,C1,1382,guitariste,guitarist,吉他手,NOUN,french/C1.csv
fr,C1,1383,guérilla,guerrilla,游击战,NOUN,french/C1.csv
fr,C1,1384,gymnase,gymnasium,体育馆,NOUN,french/C1.csv
fr,C1,1385,gâcher,to waste,浪费,VERB,french/C1.csv
fr,C1,1386,génome,genome,基因组,NOUN,french/C1.csv
fr,C1,1387,généalogique,genealogical,家谱的,ADJ,french/C1.csv
fr,C1,1388,généralisation,generalization,概括,NOUN,french/C1.csv
fr,C1,1389,généraliser,to generalize,概括,VERB,french/C1.csv
fr,C1,1390,généraliste,general practitioner,全科医生,NOUN,french/C1.csv
fr,C1,1391,généralité,generality,普遍性,NOUN,french/C1.csv
fr,C1,1392,générateur,generator,发电机,NOUN,french/C1.csv
fr,C1,1393,généreusement,generously,慷慨地,ADV,french/C1.csv
fr,C1,1394,génétiquement,genetically,遗传地,ADV,french/C1.csv
fr,C1,1395,géographiquement,geographically,地理上,ADV,french/C1.csv
fr,C1,1396,géolocalisation,geolocation,地理定位,NOUN,french/C1.csv
fr,C1,1397,géologie,geology,地质学,NOUN,french/C1.csv
fr,C1,1398,géométrique,geometric,几何的,ADJ,french/C1.csv
fr,C1,1399,géopolitique,geopolitical,地缘政治的,ADJ,french/C1.csv
fr,C1,1400,gériatrie,geriatrics,老年医学,NOUN,french/C1.csv
fr,C1,1401,gêner,to bother,打扰,VERB,french/C1.csv
fr,C1,1402,gîte,lodging,住宿,NOUN,french/C1.csv
fr,C1,1403,habileté,skill,技能,NOUN,french/C1.csv
fr,C1,1404,habilitation,authorization,授权,NOUN,french/C1.csv
fr,C1,1405,habillement,clothing,服装,NOUN,french/C1.csv
fr,C1,1406,habit,garment,衣服,NOUN,french/C1.csv
fr,C1,1407,habituer,to accustom,使习惯,VERB,french/C1.csv
fr,C1,1408,haie,hedge,树篱,NOUN,french/C1.csv
fr,C1,1409,haleine,breath,呼吸,NOUN,french/C1.csv
fr,C1,1410,hallucinant,mind-blowing,令人震惊的,ADJ,french/C1.csv
fr,C1,1411,hanche,hip,臀部,NOUN,french/C1.csv
fr,C1,1412,handicapé,disabled,残疾的,ADJ,french/C1.csv
fr,C1,1413,hardiesse,boldness,大胆,NOUN,french/C1.csv
fr,C1,1414,harmonieux,harmonious,和谐的,ADJ,french/C1.csv
fr,C1,1415,harmonisation,harmonization,协调,NOUN,french/C1.csv
fr,C1,1416,harpe,harp,竖琴,NOUN,french/C1.csv
fr,C1,1417,hautainement,haughtily,傲慢地,ADV,french/C1.csv
fr,C1,1418,hernie,hernia,疝气,NOUN,french/C1.csv
fr,C1,1419,heuristique,heuristic,启发式的,ADJ,french/C1.csv
fr,C1,1420,heurter,to strike / to offend,撞击 / 冒犯,VERB,french/C1.csv
fr,C1,1421,hisser,to hoist,升起,VERB,french/C1.csv
fr,C1,1422,hivernal,wintry,冬天的,ADJ,french/C1.csv
fr,C1,1423,hiérarchique,hierarchical,等级的,ADJ,french/C1.csv
fr,C1,1424,hoirie,inheritance,遗产,NOUN,french/C1.csv
fr,C1,1425,holding,holding company,控股公司,NOUN,french/C1.csv
fr,C1,1426,holocauste,holocaust,大屠杀,NOUN,french/C1.csv
fr,C1,1427,homard,lobster,龙虾,NOUN,french/C1.csv
fr,C1,1428,homogène,homogeneous,同质的,ADJ,french/C1.csv
fr,C1,1429,homologation,official approval,批准,NOUN,french/C1.csv
fr,C1,1430,homologue,counterpart,对应的人或物,NOUN,french/C1.csv
fr,C1,1431,homologuer,to ratify / to approve,批准,VERB,french/C1.csv
fr,C1,1432,homonymie,homonymy,同音异义,NOUN,french/C1.csv
fr,C1,1433,homélie,homily,布道,NOUN,french/C1.csv
fr,C1,1434,honoraire,honorary,名誉的,ADJ,french/C1.csv
fr,C1,1435,honoraires,fees,费用,NOUN,french/C1.csv
fr,C1,1436,horlogerie,watchmaking,钟表业,NOUN,french/C1.csv
fr,C1,1437,hospitalité,hospitality,好客,NOUN,french/C1.csv
fr,C1,1438,hostilité,hostility,敌意,NOUN,french/C1.csv
fr,C1,1439,housse,protective cover,保护套,NOUN,french/C1.csv
fr,C1,1440,huissier,bailiff,法警,NOUN,french/C1.csv
fr,C1,1441,huitain,eight-line stanza,八行诗,NOUN,french/C1.csv
fr,C1,1442,humanisme,humanism,人文主义,NOUN,french/C1.csv
fr,C1,1443,humaniste,humanist,人文主义者,NOUN,french/C1.csv
fr,C1,1444,humblement,humbly,谦逊地,ADV,french/C1.csv
fr,C1,1445,humilier,to humiliate,羞辱,VERB,french/C1.csv
fr,C1,1446,humilité,humility,谦逊,NOUN,french/C1.csv
fr,C1,1447,humoriste,comedian,喜剧演员,NOUN,french/C1.csv
fr,C1,1448,hurler,to howl,嚎叫,VERB,french/C1.csv
fr,C1,1449,huître,oyster,牡蛎,NOUN,french/C1.csv
fr,C1,1450,hydraulique,hydraulic,水力的,ADJ,french/C1.csv
fr,C1,1451,hydrocarbure,hydrocarbon,碳氢化合物,NOUN,french/C1.csv
fr,C1,1452,hyperthermie,hyperthermia,体温过高,NOUN,french/C1.csv
fr,C1,1453,hypertrophie,hypertrophy,肥大,NOUN,french/C1.csv
fr,C1,1454,hypothermie,hypothermia,体温过低,NOUN,french/C1.csv
fr,C1,1455,hypothèque,mortgage,抵押,NOUN,french/C1.csv
fr,C1,1456,hypothéquer,to mortgage,抵押,VERB,french/C1.csv
fr,C1,1457,hypothétique,hypothetical,假设的,ADJ,french/C1.csv
fr,C1,1458,hystérique,hysterical,歇斯底里的,ADJ,french/C1.csv
fr,C1,1459,hébétude,stupor,茫然,NOUN,french/C1.csv
fr,C1,1460,hégémonie,hegemony,霸权,NOUN,french/C1.csv
fr,C1,1461,hélice,propeller,螺旋桨,NOUN,french/C1.csv
fr,C1,1462,hématome,hematoma,血肿,NOUN,french/C1.csv
fr,C1,1463,hémicycle,hemicycle,半圆形会场,NOUN,french/C1.csv
fr,C1,1464,hémorragie,hemorrhage,出血,NOUN,french/C1.csv
fr,C1,1465,hémostase,hemostasis,止血,NOUN,french/C1.csv
fr,C1,1466,hépatite,hepatitis,肝炎,NOUN,french/C1.csv
fr,C1,1467,hériter,to inherit,继承,VERB,french/C1.csv
fr,C1,1468,héroïquement,heroically,英勇地,ADV,french/C1.csv
fr,C1,1469,héréditaire,hereditary,遗传的,ADJ,french/C1.csv
fr,C1,1470,hérésie,heresy,异端,NOUN,french/C1.csv
fr,C1,1471,hésitant,hesitant,犹豫的,ADJ,french/C1.csv
fr,C1,1472,hésitation,hesitation,犹豫,NOUN,french/C1.csv
fr,C1,1473,hôtelier,hotelier,旅馆老板,NOUN,french/C1.csv
fr,C1,1474,hôtellerie,hotel industry,酒店业,NOUN,french/C1.csv
fr,C1,1475,hôtesse,hostess,女服务员,NOUN,french/C1.csv
fr,C1,1476,iatrogène,iatrogenic,医源性的,ADJ,french/C1.csv
fr,C1,1477,ictère,jaundice,黄疸,NOUN,french/C1.csv
fr,C1,1478,icône,icon,图标,NOUN,french/C1.csv
